Fecha,CAPITAL,CUPRUM,HABITAT,MODELO,PLANVITAL,PROVIDA,UNO
1/1/2021,48.06216,54.94095,55.00662,52.66297,95.0996,47.26091,53.18506
1/2/2021,48.06216,54.94095,55.00662,52.66297,95.0996,47.26091,53.18506
1/3/2021,48.06216,54.94095,55.00662,52.66297,95.0996,47.26091,53.18506
1/4/2021,48.15557,55.04574,55.10328,52.76209,95.26894,47.35125,53.2676
1/5/2021,48.14648,55.04024,55.08868,52.72355,95.26064,47.34447,53.23498
1/6/2021,48.27372,55.18165,55.22442,52.88011,95.50634,47.46618,53.40363
1/7/2021,48.29699,55.21225,55.26968,52.92946,95.51561,47.47831,53.46435
1/8/2021,48.73702,55.71759,55.7381,53.42752,96.3647,47.92645,53.93246
1/9/2021,48.73702,55.71759,55.7381,53.42752,96.3647,47.92645,53.93246
1/10/2021,48.73702,55.71759,55.7381,53.42752,96.3647,47.92645,53.93246
1/11/2021,49.09989,56.14871,56.17584,53.80817,97.08342,48.3042,54.34624
1/12/2021,49.0714,56.10516,56.12045,53.79474,97.00735,48.25574,54.29549
1/13/2021,49.43125,56.4856,56.50584,54.18612,97.65267,48.61637,54.6762
1/14/2021,49.91749,57.01044,57.03148,54.69516,98.57161,49.09228,55.19955
1/15/2021,49.83458,56.92912,56.96207,54.6,98.39193,49.02535,55.12376
1/16/2021,49.83458,56.92912,56.96207,54.6,98.39193,49.02535,55.12376
1/17/2021,49.83458,56.92912,56.96207,54.6,98.39193,49.02535,55.12376
1/18/2021,49.7181,56.80044,56.82932,54.45753,98.21617,48.92432,54.98931
1/19/2021,49.78507,56.86489,56.91731,54.54086,98.351,48.98899,55.05014
1/20/2021,49.9379,57.04053,57.09124,54.71999,98.64226,49.16125,55.21006
1/21/2021,50.03392,57.15378,57.21533,54.8352,98.84362,49.27492,55.35801
1/22/2021,49.71864,56.79337,56.85958,54.50028,98.22329,48.96575,55.00301
1/23/2021,49.71864,56.79337,56.85958,54.50028,98.22329,48.96575,55.00301
1/24/2021,49.71864,56.79337,56.85958,54.50028,98.22329,48.96575,55.00301
1/25/2021,49.81016,56.89709,56.97948,54.61383,98.42659,49.07491,55.08397
1/26/2021,50.16567,57.30345,57.37049,55.01566,99.11701,49.43512,55.48564
1/27/2021,50.02297,57.15174,57.22571,54.87749,98.82493,49.30945,55.33382
1/28/2021,49.90195,57.02261,57.05379,54.71199,98.6345,49.17415,55.19984
1/29/2021,49.86795,57.0069,57.00425,54.69806,98.56398,49.14281,55.13775
1/30/2021,49.86795,57.0069,57.00425,54.69806,98.56398,49.14281,55.13775
1/31/2021,49.86795,57.0069,57.00425,54.69806,98.56398,49.14281,55.13775
2/1/2021,49.46735,56.52581,56.54025,54.22973,97.7932,48.7157,54.64036
2/2/2021,49.61843,56.71932,56.74021,54.35307,98.04889,48.89428,54.81244
2/3/2021,50.09904,57.27626,57.3044,54.88715,99.00259,49.38522,55.38585
2/4/2021,50.07706,57.24908,57.30238,54.87163,98.96798,49.38085,55.3318
2/5/2021,50.26842,57.49063,57.51439,55.12343,99.39113,49.59522,55.5757
2/6/2021,50.26842,57.49063,57.51439,55.12343,99.39113,49.59522,55.5757
2/7/2021,50.26842,57.49063,57.51439,55.12343,99.39113,49.59522,55.5757
2/8/2021,50.46295,57.70789,57.7373,55.3214,99.74418,49.788,55.77442
2/9/2021,50.62793,57.88918,57.92677,55.51583,100.05441,49.95273,55.92533
2/10/2021,50.7689,58.02674,58.09488,55.6423,100.25991,50.07685,56.05666
2/11/2021,50.86839,58.12815,58.19122,55.73826,100.41483,50.17288,56.15191
2/12/2021,50.79813,58.05445,58.10046,55.67743,100.27659,50.10547,56.08826
2/13/2021,50.79813,58.05445,58.10046,55.67743,100.27659,50.10547,56.08826
2/14/2021,50.79813,58.05445,58.10046,55.67743,100.27659,50.10547,56.08826
2/15/2021,50.93486,58.21723,58.25903,55.8203,100.54215,50.24366,56.21475
2/16/2021,50.84979,58.10927,58.14307,55.70308,100.34787,50.13974,56.06998
2/17/2021,50.75212,57.99432,58.05196,55.61413,100.17718,50.02845,55.97197
2/18/2021,50.62111,57.841,57.89123,55.45211,99.88462,49.87496,55.82239
2/19/2021,50.13351,57.29128,57.33662,54.89316,98.95938,49.39672,55.25425
2/20/2021,50.13351,57.29128,57.33662,54.89316,98.95938,49.39672,55.25425
2/21/2021,50.13351,57.29128,57.33662,54.89316,98.95938,49.39672,55.25425
2/22/2021,49.95316,57.0802,57.14294,54.6889,98.56939,49.19369,55.04818
2/23/2021,49.56466,56.64587,56.69791,54.28937,97.8535,48.81592,54.58818
2/24/2021,49.26172,56.27152,56.3108,53.94149,97.19674,48.47475,54.25705
2/25/2021,48.9849,55.9527,55.98486,53.61617,96.64987,48.18071,53.95626
2/26/2021,48.87652,55.81307,55.85868,53.49095,96.43096,48.05212,53.81337
2/27/2021,48.87652,55.81307,55.85868,53.49095,96.43096,48.05212,53.81337
2/28/2021,48.87652,55.81307,55.85868,53.49095,96.43096,48.05212,53.81337
3/1/2021,48.82525,55.76938,55.77585,53.46467,96.34219,48.00389,53.76906
3/2/2021,49.24215,56.24483,56.26809,53.94237,97.12426,48.42267,54.2608
3/3/2021,49.49553,56.54708,56.56526,54.20248,97.63776,48.71144,54.53538
3/4/2021,49.58229,56.64116,56.62581,54.25803,97.74811,48.77713,54.62085
3/5/2021,49.1758,56.20002,56.17951,53.79192,96.97009,48.39913,54.13139
3/6/2021,49.1758,56.20002,56.17951,53.79192,96.97009,48.39913,54.13139
3/7/2021,49.1758,56.20002,56.17951,53.79192,96.97009,48.39913,54.13139
3/8/2021,48.94302,55.91673,55.91175,53.51957,96.4393,48.11298,53.80743
3/9/2021,48.65435,55.62111,55.60992,53.22225,95.90339,47.82381,53.53975
3/10/2021,48.70384,55.67657,55.66481,53.2625,96.00186,47.89168,53.5807
3/11/2021,48.8488,55.84359,55.83742,53.41418,96.30143,48.03183,53.75206
3/12/2021,48.95157,55.93897,55.92432,53.52429,96.46941,48.11388,53.84025
3/13/2021,48.95157,55.93897,55.92432,53.52429,96.46941,48.11388,53.84025
3/14/2021,48.95157,55.93897,55.92432,53.52429,96.46941,48.11388,53.84025
3/15/2021,48.80574,55.79322,55.78566,53.37227,96.23143,47.96785,53.66751
3/16/2021,48.81362,55.80837,55.81597,53.38622,96.25802,47.97333,53.68287
3/17/2021,48.96614,55.97995,55.99474,53.579,96.58308,48.1459,53.86444
3/18/2021,49.12311,56.15702,56.16741,53.74256,96.90885,48.30484,54.0353
3/19/2021,48.85958,55.84547,55.86799,53.40358,96.3633,48.02031,53.70073
3/20/2021,48.85958,55.84547,55.86799,53.40358,96.3633,48.02031,53.70073
3/21/2021,48.85958,55.84547,55.86799,53.40358,96.3633,48.02031,53.70073
3/22/2021,48.56404,55.50675,55.53268,53.07561,95.7582,47.7181,53.37431
3/23/2021,48.48532,55.41943,55.44896,52.98956,95.60464,47.63305,53.32224
3/24/2021,48.4552,55.3685,55.4295,52.95235,95.56101,47.62391,53.26302
3/25/2021,48.27082,55.16231,55.22957,52.75349,95.20084,47.4525,53.05244
3/26/2021,48.2708,55.1494,55.23179,52.77514,95.19443,47.42478,53.08523
3/27/2021,48.2708,55.1494,55.23179,52.77514,95.19443,47.42478,53.08523
3/28/2021,48.2708,55.1494,55.23179,52.77514,95.19443,47.42478,53.08523
3/29/2021,48.38434,55.23141,55.35459,52.8688,95.35313,47.46056,53.19026
3/30/2021,48.63983,55.51805,55.64188,53.13901,95.87581,47.71312,53.49887
3/31/2021,48.55019,55.42496,55.52533,53.0185,95.69915,47.61436,53.38385
4/1/2021,48.34855,55.18053,55.2757,52.80873,95.28861,47.39979,53.14512
4/2/2021,48.34855,55.18053,55.2757,52.80873,95.28861,47.39979,53.14512
4/3/2021,48.34855,55.18053,55.2757,52.80873,95.28861,47.39979,53.14512
4/4/2021,48.34855,55.18053,55.2757,52.80873,95.28861,47.39979,53.14512
4/5/2021,48.39674,55.23626,55.34811,52.89347,95.38259,47.45955,53.20452
4/6/2021,48.65666,55.53755,55.61591,53.15809,95.90004,47.72456,53.43479
4/7/2021,48.79581,55.71664,55.7913,53.33074,96.21565,47.8918,53.53897
4/8/2021,48.68878,55.59473,55.65993,53.20756,95.99978,47.79019,53.38317
4/9/2021,48.63322,55.54409,55.60826,53.14325,95.8941,47.74633,53.35641
4/10/2021,48.63322,55.54409,55.60826,53.14325,95.8941,47.74633,53.35641
4/11/2021,48.63322,55.54409,55.60826,53.14325,95.8941,47.74633,53.35641
4/12/2021,48.61471,55.53583,55.60015,53.13602,95.88311,47.73716,53.34454
4/13/2021,48.42747,55.31643,55.38517,52.91887,95.51655,47.54595,53.14319
4/14/2021,48.37837,55.23537,55.31986,52.8447,95.38981,47.48382,53.0789
4/15/2021,48.35066,55.17904,55.28415,52.80126,95.27886,47.42495,53.01666
4/16/2021,48.35653,55.19801,55.29776,52.81275,95.31859,47.43711,53.07916
4/17/2021,48.35653,55.19801,55.29776,52.81275,95.31859,47.43711,53.07916
4/18/2021,48.35653,55.19801,55.29776,52.81275,95.31859,47.43711,53.07916
4/19/2021,48.69939,55.61241,55.69915,53.19571,96.02916,47.77627,53.47164
4/20/2021,48.64223,55.5387,55.63161,53.12391,95.91806,47.74117,53.38357
4/21/2021,48.40077,55.22909,55.32692,52.82814,95.3528,47.49873,53.09487
4/22/2021,48.3336,55.15017,55.22994,52.75271,95.19329,47.40419,53.03041
4/23/2021,48.54692,55.39615,55.47014,52.99864,95.62068,47.59694,53.2389
4/24/2021,48.54692,55.39615,55.47014,52.99864,95.62068,47.59694,53.2389
4/25/2021,48.54692,55.39615,55.47014,52.99864,95.62068,47.59694,53.2389
4/26/2021,48.89128,55.79605,55.86238,53.38855,96.30652,47.94059,53.62659
4/27/2021,48.69719,55.5737,55.65391,53.18649,95.9209,47.72759,53.4063
4/28/2021,48.33441,55.14812,55.25854,52.77116,95.199,47.34205,52.96005
4/29/2021,48.0884,54.84489,54.96173,52.47883,94.67711,47.05922,52.65093
4/30/2021,48.04071,54.80749,54.90818,52.41398,94.55984,47.00676,52.61137
5/1/2021,48.04071,54.80749,54.90818,52.41398,94.55984,47.00676,52.61137
5/2/2021,48.04071,54.80749,54.90818,52.41398,94.55984,47.00676,52.61137
5/3/2021,47.93834,54.69826,54.77091,52.33569,94.42964,46.94215,52.5409
5/4/2021,47.87257,54.62116,54.70007,52.27467,94.29589,46.88004,52.43759
5/5/2021,47.94681,54.70515,54.79841,52.31395,94.37419,46.98121,52.49598
5/6/2021,48.11297,54.90223,55.00828,52.50619,94.70835,47.17633,52.70357
5/7/2021,48.13739,54.9312,55.01693,52.5123,94.70469,47.17052,52.69957
5/8/2021,48.13739,54.9312,55.01693,52.5123,94.70469,47.17052,52.69957
5/9/2021,48.13739,54.9312,55.01693,52.5123,94.70469,47.17052,52.69957
5/10/2021,48.14081,54.93246,55.02273,52.50037,94.68334,47.17239,52.71114
5/11/2021,48.05067,54.80815,54.90562,52.38357,94.46428,47.08236,52.63156
5/12/2021,48.03999,54.78785,54.87212,52.34673,94.46043,47.09513,52.59481
5/13/2021,47.93659,54.65544,54.74984,52.20311,94.26234,46.98699,52.45145
5/14/2021,47.98063,54.71083,54.78185,52.26026,94.33611,47.03337,52.49926
5/15/2021,47.98063,54.71083,54.78185,52.26026,94.33611,47.03337,52.49926
5/16/2021,47.98063,54.71083,54.78185,52.26026,94.33611,47.03337,52.49926
5/17/2021,48.02873,54.76095,54.81898,52.29394,94.44476,47.05193,52.54313
5/18/2021,47.99372,54.75345,54.76478,52.25496,94.31956,46.95108,52.52823
5/19/2021,47.95925,54.72784,54.76077,52.23969,94.26104,46.94923,52.52719
5/20/2021,47.71064,54.43008,54.48009,51.97804,93.75894,46.68277,52.26416
5/21/2021,47.71064,54.43008,54.48009,51.97804,93.75894,46.68277,52.26416
5/22/2021,47.71064,54.43008,54.48009,51.97804,93.75894,46.68277,52.26416
5/23/2021,47.71064,54.43008,54.48009,51.97804,93.75894,46.68277,52.26416
5/24/2021,47.86615,54.61489,54.66262,52.14279,94.05483,46.81858,52.38285
5/25/2021,48.11522,54.85802,54.93732,52.37741,94.45064,46.99604,52.59871
5/26/2021,48.32925,55.08485,55.2025,52.59184,94.81253,47.17587,52.80538
5/27/2021,48.40061,55.15646,55.26897,52.66508,94.94947,47.27592,52.86107
5/28/2021,48.46261,55.23131,55.35498,52.72626,95.08897,47.3193,52.91323
5/29/2021,48.46261,55.23131,55.35498,52.72626,95.08897,47.3193,52.91323
5/30/2021,48.46261,55.23131,55.35498,52.72626,95.08897,47.3193,52.91323
5/31/2021,48.56156,55.35739,55.47058,52.82609,95.32381,47.44042,53.01147
6/1/2021,48.68406,55.51882,55.6555,53.00256,95.61944,47.6083,53.17186
6/2/2021,48.83989,55.71746,55.82409,53.17142,95.94087,47.7628,53.32919
6/3/2021,48.795,55.66942,55.77259,53.11289,95.86978,47.71767,53.30927
6/4/2021,48.39182,55.19469,55.29989,52.62818,95.06178,47.26805,52.82992
6/5/2021,48.39182,55.19469,55.29989,52.62818,95.06178,47.26805,52.82992
6/6/2021,48.39182,55.19469,55.29989,52.62818,95.06178,47.26805,52.82992
6/7/2021,48.14674,54.88625,55.0024,52.3079,94.52516,46.98359,52.56865
6/8/2021,47.96411,54.6587,54.77448,52.07504,94.09056,46.75132,52.29064
6/9/2021,47.94334,54.64161,54.7471,52.03333,94.04647,46.7236,52.29202
6/10/2021,48.00433,54.69784,54.79811,52.07937,94.12556,46.77279,52.35781
6/11/2021,48.2548,54.98023,55.08747,52.3386,94.61644,47.03985,52.65486
6/12/2021,48.2548,54.98023,55.08747,52.3386,94.61644,47.03985,52.65486
6/13/2021,48.2548,54.98023,55.08747,52.3386,94.61644,47.03985,52.65486
6/14/2021,48.34982,55.13017,55.2103,52.47893,94.88507,47.17734,52.7972
6/15/2021,48.38973,55.18715,55.2524,52.53694,94.97019,47.21038,52.83704
6/16/2021,48.42287,55.22296,55.2734,52.5672,95.02393,47.24514,52.88402
6/17/2021,48.36653,55.17157,55.21938,52.51837,94.93536,47.2035,52.81985
6/18/2021,48.46935,55.28076,55.30913,52.61431,95.10986,47.3151,52.9232
6/19/2021,48.46935,55.28076,55.30913,52.61431,95.10986,47.3151,52.9232
6/20/2021,48.46935,55.28076,55.30913,52.61431,95.10986,47.3151,52.9232
6/21/2021,48.46935,55.28076,55.30913,52.61431,95.10986,47.3151,52.9232
6/22/2021,48.63322,55.47206,55.45953,52.79977,95.39252,47.48303,53.12735
6/23/2021,48.79768,55.64484,55.63621,52.97363,95.71376,47.62455,53.29393
6/24/2021,48.42427,55.21719,55.24067,52.56168,94.98778,47.23578,52.86466
6/25/2021,48.43937,55.2286,55.26968,52.57101,95.04459,47.20817,52.87641
6/26/2021,48.43937,55.2286,55.26968,52.57101,95.04459,47.20817,52.87641
6/27/2021,48.43937,55.2286,55.26968,52.57101,95.04459,47.20817,52.87641
6/28/2021,48.43937,55.2286,55.26968,52.57101,95.04459,47.20817,52.87641
6/29/2021,48.46058,55.22915,55.30113,52.56708,95.03861,47.19983,52.87492
6/30/2021,48.39128,55.14082,55.23934,52.48862,94.95018,47.14842,52.83944
7/1/2021,48.01395,54.69098,54.80914,52.06213,94.18304,46.74742,52.25818
7/2/2021,48.16157,54.85656,54.98624,52.23225,94.47255,46.88878,52.42426
7/3/2021,48.16157,54.85656,54.98624,52.23225,94.47255,46.88878,52.42426
7/4/2021,48.16157,54.85656,54.98624,52.23225,94.47255,46.88878,52.42426
7/5/2021,47.94835,54.59818,54.75376,51.95451,94.03044,46.64609,52.15872
7/6/2021,47.69532,54.29256,54.47545,51.68925,93.53032,46.36707,51.86564
7/7/2021,47.79503,54.39142,54.58274,51.78547,93.69811,46.47193,51.96345
7/8/2021,47.95201,54.56531,54.76188,51.95495,94.01307,46.62615,52.17082
7/9/2021,47.94031,54.57282,54.73551,51.96214,94.01552,46.67455,52.17155
7/10/2021,47.94031,54.57282,54.73551,51.96214,94.01552,46.67455,52.17155
7/11/2021,47.94031,54.57282,54.73551,51.96214,94.01552,46.67455,52.17155
7/12/2021,48.11903,54.80423,54.93567,52.18485,94.38738,46.88456,52.40637
7/13/2021,48.14289,54.83964,54.97747,52.21545,94.41796,46.91576,52.41632
7/14/2021,48.25304,54.9795,55.10408,52.34854,94.68269,47.01533,52.54442
7/15/2021,48.44209,55.18767,55.29352,52.5208,95.04269,47.20908,52.72657
7/16/2021,48.44209,55.18767,55.29352,52.5208,95.04269,47.20908,52.72657
7/17/2021,48.44209,55.18767,55.29352,52.5208,95.04269,47.20908,52.72657
7/18/2021,48.44209,55.18767,55.29352,52.5208,95.04269,47.20908,52.72657
7/19/2021,48.57175,55.32703,55.44088,52.68358,95.32653,47.37231,52.89821
7/20/2021,48.70058,55.43924,55.55488,52.78508,95.56478,47.55771,53.02299
7/21/2021,48.76302,55.53466,55.61976,52.88201,95.68888,47.62365,53.13552
7/22/2021,48.71978,55.50773,55.58835,52.85005,95.6047,47.54842,53.07567
7/23/2021,48.62065,55.40111,55.49149,52.75429,95.41345,47.45938,52.96462
7/24/2021,48.62065,55.40111,55.49149,52.75429,95.41345,47.45938,52.96462
7/25/2021,48.62065,55.40111,55.49149,52.75429,95.41345,47.45938,52.96462
7/26/2021,48.60864,55.38821,55.51148,52.74801,95.39727,47.44351,52.92898
7/27/2021,48.40439,55.16754,55.30353,52.53039,95.02069,47.23282,52.70941
7/28/2021,48.0415,54.74668,54.86724,52.11824,94.3013,46.85841,52.27094
7/29/2021,48.20637,54.89339,55.06081,52.26668,94.54619,46.95031,52.41966
7/30/2021,48.24712,54.96976,55.10461,52.33237,94.63863,47.00436,52.49946
7/31/2021,48.24712,54.96976,55.10461,52.33237,94.63863,47.00436,52.49946
8/1/2021,48.24712,54.96976,55.10461,52.33237,94.63863,47.00436,52.49946
8/2/2021,48.32431,55.03468,55.16993,52.3858,94.76189,47.08812,52.60183
8/3/2021,48.50364,55.2219,55.37048,52.57419,95.06874,47.24834,52.76116
8/4/2021,48.90459,55.67102,55.8273,52.98298,95.85221,47.60857,53.19804
8/5/2021,48.90796,55.69207,55.84577,52.95664,95.82381,47.58647,53.18877
8/6/2021,48.93149,55.7079,55.86637,52.97379,95.83055,47.58163,53.18868
8/7/2021,48.93149,55.7079,55.86637,52.97379,95.83055,47.58163,53.18868
8/8/2021,48.93149,55.7079,55.86637,52.97379,95.83055,47.58163,53.18868
8/9/2021,49.14397,55.95755,56.10439,53.20812,96.23824,47.77108,53.41708
8/10/2021,49.19422,56.00761,56.16994,53.24128,96.31931,47.80159,53.46126
8/11/2021,49.04117,55.84466,55.99654,53.09593,96.02614,47.64674,53.29158
8/12/2021,48.88469,55.70095,55.81684,52.93842,95.77147,47.49194,53.10227
8/13/2021,48.85039,55.66919,55.78988,52.89083,95.7386,47.47623,53.05493
8/14/2021,48.85039,55.66919,55.78988,52.89083,95.7386,47.47623,53.05493
8/15/2021,48.85039,55.66919,55.78988,52.89083,95.7386,47.47623,53.05493
8/16/2021,49.03146,55.87232,55.9904,53.07769,96.09166,47.66717,53.2598
8/17/2021,49.23773,56.10507,56.22862,53.27362,96.51469,47.87756,53.46623
8/18/2021,49.25435,56.10368,56.24153,53.28627,96.57523,47.89801,53.50913
8/19/2021,49.12124,55.94812,56.0934,53.13753,96.32445,47.76302,53.38403
8/20/2021,48.90087,55.69225,55.83917,52.8871,95.88985,47.54419,53.15832
8/21/2021,48.90087,55.69225,55.83917,52.8871,95.88985,47.54419,53.15832
8/22/2021,48.90087,55.69225,55.83917,52.8871,95.88985,47.54419,53.15832
8/23/2021,48.74636,55.51862,55.6838,52.72299,95.59012,47.3801,52.98468
8/24/2021,48.87663,55.68042,55.8439,52.86284,95.83327,47.49885,53.09195
8/25/2021,49.06253,55.88477,56.04947,53.08756,96.19922,47.68432,53.29288
8/26/2021,49.17323,56.02673,56.20176,53.22026,96.44519,47.81488,53.41652
8/27/2021,49.19168,56.05039,56.23083,53.23056,96.49798,47.84468,53.44114
8/28/2021,49.19168,56.05039,56.23083,53.23056,96.49798,47.84468,53.44114
8/29/2021,49.19168,56.05039,56.23083,53.23056,96.49798,47.84468,53.44114
8/30/2021,49.34098,56.21438,56.3918,53.41067,96.79495,48.01311,53.6103
8/31/2021,49.39603,56.27992,56.48205,53.48512,96.91765,48.09894,53.66275
9/1/2021,49.3607,56.23538,56.4187,53.43592,96.79574,48.05277,53.60655
9/2/2021,48.99143,55.78533,55.95869,53.01078,96.00049,47.61566,53.22926
9/3/2021,48.85718,55.65579,55.82465,52.8638,95.74747,47.46854,53.08592
9/4/2021,48.85718,55.65579,55.82465,52.8638,95.74747,47.46854,53.08592
9/5/2021,48.85718,55.65579,55.82465,52.8638,95.74747,47.46854,53.08592
9/6/2021,48.85181,55.65046,55.8086,52.84617,95.71161,47.43683,53.06451
9/7/2021,49.07331,55.88367,56.04433,53.06192,96.1196,47.60923,53.30789
9/8/2021,49.14222,55.95046,56.1178,53.07881,96.22443,47.63853,53.33694
9/9/2021,49.18769,56.03077,56.18234,53.12334,96.35029,47.66523,53.4172
9/10/2021,49.05492,55.8614,56.00582,52.94092,96.03636,47.48329,53.23276
9/11/2021,49.05492,55.8614,56.00582,52.94092,96.03636,47.48329,53.23276
9/12/2021,49.05492,55.8614,56.00582,52.94092,96.03636,47.48329,53.23276
9/13/2021,49.1048,55.91298,56.07467,52.98762,96.12668,47.52711,53.23855
9/14/2021,48.95996,55.75441,55.90405,52.86809,95.86548,47.42082,53.0908
9/15/2021,49.02531,55.83594,55.98583,52.94647,96.01295,47.5369,53.24131
9/16/2021,49.11037,55.94019,56.07572,53.08126,96.19916,47.65685,53.35236
9/17/2021,49.11037,55.94019,56.07572,53.08126,96.19916,47.65685,53.35236
9/18/2021,49.11037,55.94019,56.07572,53.08126,96.19916,47.65685,53.35236
9/19/2021,49.11037,55.94019,56.07572,53.08126,96.19916,47.65685,53.35236
9/20/2021,48.93723,55.74134,55.87503,52.87142,95.86061,47.47091,53.16841
9/21/2021,48.73788,55.50879,55.66282,52.61752,95.45877,47.28977,52.935
9/22/2021,48.78756,55.58823,55.74068,52.69954,95.56327,47.40846,53.02339
9/23/2021,48.86206,55.68366,55.82198,52.79331,95.72452,47.4716,53.10874
9/24/2021,49.04317,55.90647,56.04144,53.00566,96.10589,47.63852,53.31713
9/25/2021,49.04317,55.90647,56.04144,53.00566,96.10589,47.63852,53.31713
9/26/2021,49.04317,55.90647,56.04144,53.00566,96.10589,47.63852,53.31713
9/27/2021,48.9006,55.73938,55.88054,52.85238,95.84132,47.47206,53.15954
9/28/2021,48.9092,55.74185,55.87432,52.83429,95.83762,47.44173,53.1507
9/29/2021,48.61515,55.4041,55.53243,52.50041,95.23147,47.1233,52.8011
9/30/2021,48.55474,55.36503,55.4849,52.44505,95.15295,47.06965,52.75872
10/1/2021,48.7825,55.62586,55.74691,52.69376,95.61099,47.28824,52.99059
10/2/2021,48.7825,55.62586,55.74691,52.69376,95.61099,47.28824,52.99059
10/3/2021,48.7825,55.62586,55.74691,52.69376,95.61099,47.28824,52.99059
10/4/2021,48.48356,55.28111,55.39453,52.36212,94.99659,46.9784,52.64912
10/5/2021,48.23849,54.99856,55.12018,52.05763,94.51179,46.67932,52.3637
10/6/2021,48.12387,54.87367,55.01096,51.92243,94.27737,46.5294,52.24227
10/7/2021,47.74944,54.43542,54.5918,51.47524,93.54638,46.09967,51.78512
10/8/2021,47.6631,54.37739,54.54153,51.44655,93.40711,45.97785,51.68701
10/9/2021,47.6631,54.37739,54.54153,51.44655,93.40711,45.97785,51.68701
10/10/2021,47.6631,54.37739,54.54153,51.44655,93.40711,45.97785,51.68701
10/11/2021,47.6631,54.37739,54.54153,51.44655,93.40711,45.97785,51.68701
10/12/2021,47.58357,54.26557,54.44217,51.28985,93.25428,45.77879,51.51753
10/13/2021,47.46345,54.11552,54.33298,51.12109,93.01339,45.60879,51.30073
10/14/2021,47.16912,53.75537,53.97206,50.77374,92.37769,45.28606,50.95275
10/15/2021,47.48289,54.1257,54.32998,51.18518,93.05082,45.64321,51.37878
10/16/2021,47.48289,54.1257,54.32998,51.18518,93.05082,45.64321,51.37878
10/17/2021,47.48289,54.1257,54.32998,51.18518,93.05082,45.64321,51.37878
10/18/2021,48.12438,54.85795,55.06075,51.89956,94.31837,46.26166,52.09834
10/19/2021,47.85608,54.54554,54.76726,51.55494,93.77704,45.98261,51.7641
10/20/2021,47.81934,54.52607,54.75566,51.53247,93.72104,45.96729,51.72956
10/21/2021,47.91758,54.65342,54.85043,51.65618,93.9053,46.07433,51.85839
10/22/2021,47.94293,54.67302,54.88238,51.67622,93.94151,46.09555,51.86081
10/23/2021,47.94293,54.67302,54.88238,51.67622,93.94151,46.09555,51.86081
10/24/2021,47.94293,54.67302,54.88238,51.67622,93.94151,46.09555,51.86081
10/25/2021,48.01723,54.74748,54.95839,51.7373,94.05549,46.14002,51.9068
10/26/2021,48.20583,54.979,55.16138,51.95993,94.40767,46.41358,52.18468
10/27/2021,48.47028,55.28401,55.45522,52.25546,94.94171,46.73083,52.51152
10/28/2021,48.24561,55.01193,55.1851,52.00591,94.49266,46.52079,52.27258
10/29/2021,48.29575,55.07032,55.23882,52.07163,94.59295,46.57039,52.32373
10/30/2021,48.29575,55.07032,55.23882,52.07163,94.59295,46.57039,52.32373
10/31/2021,48.29575,55.07032,55.23882,52.07163,94.59295,46.57039,52.32373
11/1/2021,48.29575,55.07032,55.23882,52.07163,94.59295,46.57039,52.32373
11/2/2021,48.50011,55.2841,55.46346,52.27369,94.99781,46.76255,52.5055
11/3/2021,48.66251,55.46474,55.65904,52.44579,95.31588,46.9282,52.64149
11/4/2021,48.78754,55.62742,55.80633,52.59429,95.5823,47.05554,52.75784
11/5/2021,48.94319,55.78113,55.97526,52.70869,95.84844,47.17871,52.89659
11/6/2021,48.94319,55.78113,55.97526,52.70869,95.84844,47.17871,52.89659
11/7/2021,48.94319,55.78113,55.97526,52.70869,95.84844,47.17871,52.89659
11/8/2021,48.98183,55.8028,55.9977,52.75928,95.90252,47.20896,52.92125
11/9/2021,48.89023,55.71182,55.91721,52.65426,95.73313,47.13657,52.81359
11/10/2021,48.69868,55.49178,55.68103,52.42535,95.31221,46.9692,52.56536
11/11/2021,48.95065,55.7974,55.9385,52.67717,95.85802,47.31688,52.97694
11/12/2021,49.13433,55.98987,56.1262,52.87976,96.14059,47.53052,53.15597
11/13/2021,49.13433,55.98987,56.1262,52.87976,96.14059,47.53052,53.15597
11/14/2021,49.13433,55.98987,56.1262,52.87976,96.14059,47.53052,53.15597
11/15/2021,49.32708,56.20066,56.35968,53.10074,96.51765,47.69884,53.38032
11/16/2021,49.30503,56.18468,56.35493,53.09605,96.50976,47.6583,53.34053
11/17/2021,49.23439,56.11356,56.3102,53.02257,96.38607,47.56822,53.28972
11/18/2021,49.57487,56.51459,56.73306,53.41738,97.09194,47.90923,53.6589
11/19/2021,49.85623,56.85749,57.06511,53.7616,97.67332,48.16367,53.96993
11/20/2021,49.85623,56.85749,57.06511,53.7616,97.67332,48.16367,53.96993
11/21/2021,49.85623,56.85749,57.06511,53.7616,97.67332,48.16367,53.96993
11/22/2021,49.79446,56.75893,56.988,53.65463,97.48861,48.09272,53.87764
11/23/2021,49.60845,56.503,56.71149,53.39871,97.08186,47.9536,53.71353
11/24/2021,49.59695,56.48881,56.70605,53.43612,97.11342,47.97448,53.78023
11/25/2021,49.45216,56.29949,56.5532,53.29048,96.83468,47.81537,53.65026
11/26/2021,49.59262,56.44544,56.73289,53.43893,97.11096,47.91096,53.75459
11/27/2021,49.59262,56.44544,56.73289,53.43893,97.11096,47.91096,53.75459
11/28/2021,49.59262,56.44544,56.73289,53.43893,97.11096,47.91096,53.75459
