Fecha,CAPITAL,CUPRUM,HABITAT,MODELO,PLANVITAL,PROVIDA,UNO
10/20/2021,40.30272,42.02719,38.35458,41.44541,64.25569,37.27044,41.61275
10/21/2021,40.4934,42.25879,38.53467,41.65489,64.57546,37.46929,41.8554
10/22/2021,40.39913,42.16499,38.44286,41.58686,64.40285,37.3788,41.76402
10/23/2021,40.39913,42.16499,38.44286,41.58686,64.40285,37.3788,41.76402
10/24/2021,40.39913,42.16499,38.44286,41.58686,64.40285,37.3788,41.76402
10/25/2021,40.48279,42.24478,38.50911,41.64664,64.50998,37.44615,41.82505
10/26/2021,41.10405,42.89163,39.13878,42.24428,65.46385,38.10932,42.49147
10/27/2021,41.78103,43.62492,39.78076,42.96283,66.51363,38.83751,43.23987
10/28/2021,41.82324,43.66378,39.78232,43.04339,66.55794,38.92327,43.32186
10/29/2021,42.00185,43.86044,39.98161,43.21896,66.84315,39.0538,43.49276
10/30/2021,42.00185,43.86044,39.98161,43.21896,66.84315,39.0538,43.49276
10/31/2021,42.00185,43.86044,39.98161,43.21896,66.84315,39.0538,43.49276
11/1/2021,42.00185,43.86044,39.98161,43.21896,66.84315,39.0538,43.49276
11/2/2021,42.19584,44.03088,40.18345,43.38314,67.07634,39.23437,43.63258
11/3/2021,42.32164,44.16758,40.32706,43.45147,67.27344,39.36259,43.71906
11/4/2021,42.37441,44.27432,40.3747,43.51418,67.39323,39.43031,43.79155
11/5/2021,42.35651,44.2518,40.35381,43.46887,67.35128,39.36465,43.7322
11/6/2021,42.35651,44.2518,40.35381,43.46887,67.35128,39.36465,43.7322
11/7/2021,42.35651,44.2518,40.35381,43.46887,67.35128,39.36465,43.7322
11/8/2021,42.42677,44.2898,40.41146,43.5357,67.42904,39.43231,43.78508
11/9/2021,42.54535,44.42851,40.53478,43.65899,67.615,39.52974,43.90107
11/10/2021,42.61584,44.47881,40.59395,43.65978,67.68699,39.5899,43.89434
11/11/2021,43.82922,45.73276,41.79915,44.75326,69.68811,40.78685,45.1626
11/12/2021,44.08721,46.01459,42.00679,45.07886,70.1012,41.13375,45.4691
11/13/2021,44.08721,46.01459,42.00679,45.07886,70.1012,41.13375,45.4691
11/14/2021,44.08721,46.01459,42.00679,45.07886,70.1012,41.13375,45.4691
11/15/2021,43.98143,45.94025,41.9203,45.05872,69.97529,41.03264,45.44271
11/16/2021,43.71698,45.70108,41.6865,44.85321,69.59723,40.79257,45.20835
11/17/2021,43.58199,45.56855,41.61577,44.71128,69.38904,40.6397,45.10204
11/18/2021,43.63709,45.6048,41.69293,44.78511,69.50527,40.71849,45.15823
11/19/2021,43.71229,45.71088,41.76275,44.89645,69.64268,40.79565,45.23491
11/20/2021,43.71229,45.71088,41.76275,44.89645,69.64268,40.79565,45.23491
11/21/2021,43.71229,45.71088,41.76275,44.89645,69.64268,40.79565,45.23491
11/22/2021,43.69621,45.64456,41.74025,44.87089,69.58124,40.75575,45.20049
11/23/2021,44.3618,46.26085,42.323,45.3917,70.52356,41.41288,45.82124
11/24/2021,44.6278,46.56665,42.64369,45.73918,71.05119,41.71776,46.20162
11/25/2021,44.61052,46.54233,42.55278,45.75703,71.02142,41.74684,46.21555
11/26/2021,44.37915,46.28811,42.31833,45.51237,70.63915,41.51903,45.94377
11/27/2021,44.37915,46.28811,42.31833,45.51237,70.63915,41.51903,45.94377
11/28/2021,44.37915,46.28811,42.31833,45.51237,70.63915,41.51903,45.94377
11/29/2021,44.46644,46.36347,42.40819,45.57822,70.73485,41.61229,46.00496
11/30/2021,44.3286,46.27311,42.34418,45.49667,70.61319,41.45988,45.90306
12/1/2021,44.29248,46.25487,42.31995,45.53338,70.60773,41.44126,45.91093
12/2/2021,44.39474,46.37446,42.42042,45.6163,70.75513,41.55152,46.0078
12/3/2021,44.47029,46.44903,42.49521,45.7166,70.90052,41.62582,46.09156
12/4/2021,44.47029,46.44903,42.49521,45.7166,70.90052,41.62582,46.09156
12/5/2021,44.47029,46.44903,42.49521,45.7166,70.90052,41.62582,46.09156
12/6/2021,44.99691,46.93086,42.97201,46.20353,71.66727,42.14448,46.56957
12/7/2021,45.06399,47.00797,43.05428,46.30372,71.79458,42.19979,46.66958
12/8/2021,45.06399,47.00797,43.05428,46.30372,71.79458,42.19979,46.66958
12/9/2021,44.9801,46.91701,42.97055,46.26299,71.65777,42.1137,46.57859
12/10/2021,44.92841,46.8201,42.89556,46.13775,71.51643,42.0018,46.47339
12/11/2021,44.92841,46.8201,42.89556,46.13775,71.51643,42.0018,46.47339
12/12/2021,44.92841,46.8201,42.89556,46.13775,71.51643,42.0018,46.47339
12/13/2021,44.96192,46.84396,42.91536,46.1518,71.54208,42.02164,46.49106
12/14/2021,44.79374,46.71196,42.75588,46.02039,71.30062,41.85527,46.3388
12/15/2021,44.47879,46.40129,42.51408,45.72857,70.85837,41.52833,46.06623
12/16/2021,44.45072,46.37279,42.48992,45.6899,70.82782,41.50385,45.98247
12/17/2021,44.30315,46.2239,42.33458,45.55183,70.56869,41.35736,45.83348
12/18/2021,44.30315,46.2239,42.33458,45.55183,70.56869,41.35736,45.83348
12/19/2021,44.30315,46.2239,42.33458,45.55183,70.56869,41.35736,45.83348
12/20/2021,43.99898,45.91592,42.06643,45.23702,70.13733,41.02248,45.51968
12/21/2021,43.59059,45.46464,41.63427,44.79717,69.48752,40.6029,45.06684
12/22/2021,43.87836,45.77862,41.95644,45.10207,69.95388,40.91217,45.39695
12/23/2021,44.41872,46.3254,42.50082,45.6184,70.73661,41.46093,45.91023
12/24/2021,44.64315,46.55756,42.6901,45.85869,71.10175,41.67745,46.18421
12/25/2021,44.64315,46.55756,42.6901,45.85869,71.10175,41.67745,46.18421
12/26/2021,44.64315,46.55756,42.6901,45.85869,71.10175,41.67745,46.18421
12/27/2021,44.7098,46.61494,42.72485,45.93405,71.19155,41.73788,46.26282
12/28/2021,44.9028,46.8302,42.88851,46.12174,71.5314,41.91905,46.45238
12/29/2021,45.18489,47.1273,43.15458,46.41184,71.96866,42.22305,46.76598
12/30/2021,45.09247,47.07229,43.05592,46.36208,71.83503,42.16452,46.70933
12/31/2021,44.99878,47.00662,42.98225,46.26131,71.70911,42.08503,46.65692
1/1/2022,44.99878,47.00662,42.98225,46.26131,71.70911,42.08503,46.65692
1/2/2022,44.99878,47.00662,42.98225,46.26131,71.70911,42.08503,46.65692
1/3/2022,44.98348,47.00317,42.9726,46.26127,71.69398,42.0779,46.65361
1/4/2022,45.05301,47.07709,43.05799,46.35254,71.82529,42.1596,46.75172
1/5/2022,44.74411,46.78533,42.80159,46.10249,71.42503,41.84144,46.4401
1/6/2022,44.53443,46.59443,42.60122,45.89754,71.12153,41.62809,46.26781
1/7/2022,44.61201,46.68251,42.68605,45.98304,71.26869,41.75391,46.33124
1/8/2022,44.61201,46.68251,42.68605,45.98304,71.26869,41.75391,46.33124
1/9/2022,44.61201,46.68251,42.68605,45.98304,71.26869,41.75391,46.33124
1/10/2022,44.65335,46.73005,42.73225,46.03872,71.33278,41.78164,46.37743
1/11/2022,44.60323,46.67947,42.67913,46.00723,71.26331,41.72976,46.31082
1/12/2022,44.35864,46.444,42.47139,45.77422,70.91511,41.48103,46.06531
1/13/2022,44.31154,46.38381,42.42841,45.72162,70.82661,41.40863,46.01971
1/14/2022,44.33742,46.43896,42.45533,45.76516,70.8891,41.42518,46.0656
1/15/2022,44.33742,46.43896,42.45533,45.76516,70.8891,41.42518,46.0656
1/16/2022,44.33742,46.43896,42.45533,45.76516,70.8891,41.42518,46.0656
1/17/2022,44.49048,46.57959,42.59136,45.91209,71.13072,41.57927,46.21113
1/18/2022,44.56589,46.66979,42.66111,45.98895,71.24086,41.65513,46.27807
1/19/2022,44.506,46.60818,42.59745,45.92683,71.16477,41.59042,46.22549
1/20/2022,44.35973,46.4545,42.48498,45.75668,70.93021,41.42138,46.07162
1/21/2022,44.5615,46.64061,42.64445,45.93902,71.22706,41.63321,46.25134
1/22/2022,44.5615,46.64061,42.64445,45.93902,71.22706,41.63321,46.25134
1/23/2022,44.5615,46.64061,42.64445,45.93902,71.22706,41.63321,46.25134
1/24/2022,45.21094,47.30061,43.27424,46.56489,72.27464,42.34029,46.90022
1/25/2022,45.51088,47.61526,43.55958,46.84663,72.74549,42.66359,47.22765
1/26/2022,45.57361,47.67029,43.57123,46.89068,72.82671,42.75323,47.27378
1/27/2022,45.34227,47.4412,43.31002,46.66982,72.4335,42.50924,47.04977
1/28/2022,44.64645,46.70699,42.62197,45.93814,71.28241,41.74227,46.29899
1/29/2022,44.64645,46.70699,42.62197,45.93814,71.28241,41.74227,46.29899
1/30/2022,44.64645,46.70699,42.62197,45.93814,71.28241,41.74227,46.29899
1/31/2022,44.84111,46.89444,42.83508,46.10997,71.56804,41.96401,46.49225
2/1/2022,45.25687,47.32433,43.23033,46.53298,72.20744,42.45088,46.94426
2/2/2022,45.48481,47.59028,43.44821,46.76206,72.61495,42.65194,47.18684
2/3/2022,45.65647,47.77911,43.63084,46.95111,72.89468,42.8632,47.36069
2/4/2022,45.65921,47.78493,43.63619,46.96177,72.90323,42.89569,47.35759
2/5/2022,45.65921,47.78493,43.63619,46.96177,72.90323,42.89569,47.35759
2/6/2022,45.65921,47.78493,43.63619,46.96177,72.90323,42.89569,47.35759
2/7/2022,45.71335,47.83815,43.70138,46.97007,72.9816,42.9147,47.38025
2/8/2022,45.7437,47.86817,43.73893,47.0232,73.05122,42.95892,47.43058
2/9/2022,45.71965,47.76234,43.65498,47.00142,72.9753,42.816,47.40875
2/10/2022,45.71792,47.7726,43.68721,47.04159,72.97143,42.86393,47.44532
2/11/2022,45.60187,47.65495,43.54531,46.92675,72.79289,42.70227,47.3524
2/12/2022,45.60187,47.65495,43.54531,46.92675,72.79289,42.70227,47.3524
2/13/2022,45.60187,47.65495,43.54531,46.92675,72.79289,42.70227,47.3524
2/14/2022,45.62022,47.62182,43.53355,46.90402,72.8096,42.684,47.35093
2/15/2022,45.60786,47.61532,43.5372,46.89741,72.78749,42.69208,47.32775
2/16/2022,45.60648,47.61034,43.52301,46.89215,72.83548,42.64991,47.30735
2/17/2022,45.64663,47.66321,43.59216,46.88447,72.9064,42.68615,47.30501
2/18/2022,45.72105,47.74097,43.65609,46.9506,73.0171,42.75821,47.36868
2/19/2022,45.72105,47.74097,43.65609,46.9506,73.0171,42.75821,47.36868
2/20/2022,45.72105,47.74097,43.65609,46.9506,73.0171,42.75821,47.36868
2/21/2022,45.78369,47.80423,43.68984,46.99932,73.10029,42.80449,47.42189
2/22/2022,45.78345,47.80132,43.67626,46.98477,73.10667,42.78484,47.39209
2/23/2022,45.83534,47.86496,43.71877,47.01466,73.17148,42.84961,47.44993
2/24/2022,45.93193,47.94687,43.79077,47.03791,73.29548,42.8792,47.50947
2/25/2022,46.39454,48.40709,44.21547,47.55005,74.03744,43.34875,47.95604
2/26/2022,46.39454,48.40709,44.21547,47.55005,74.03744,43.34875,47.95604
2/27/2022,46.39454,48.40709,44.21547,47.55005,74.03744,43.34875,47.95604
2/28/2022,46.47093,48.48355,44.28846,47.62377,74.1829,43.42139,48.02909
3/1/2022,46.62554,48.6403,44.43622,47.80606,74.40775,43.56318,48.21229
3/2/2022,47.01468,49.0709,44.8008,48.21838,75.03275,43.99332,48.60187
3/3/2022,47.07518,49.1164,44.82524,48.31465,75.18872,44.01822,48.66134
3/4/2022,47.0304,49.06261,44.77937,48.25268,75.0926,43.97242,48.61589
3/5/2022,47.0304,49.06261,44.77937,48.25268,75.0926,43.97242,48.61589
3/6/2022,47.0304,49.06261,44.77937,48.25268,75.0926,43.97242,48.61589
3/7/2022,47.28043,49.29628,45.01868,48.51764,75.48005,44.20846,48.87117
3/8/2022,47.50477,49.50096,45.19567,48.79025,75.84284,44.38395,49.12578
3/9/2022,47.6642,49.64333,45.31645,48.92982,76.11027,44.50924,49.24431
3/10/2022,48.04093,50.02324,45.6775,49.4141,76.72968,44.97806,49.68592
3/11/2022,48.21587,50.19125,45.82256,49.67968,77.02985,45.18232,49.87946
3/12/2022,48.21587,50.19125,45.82256,49.67968,77.02985,45.18232,49.87946
3/13/2022,48.21587,50.19125,45.82256,49.67968,77.02985,45.18232,49.87946
3/14/2022,48.12258,50.09655,45.73081,49.56575,76.8638,45.14462,49.77325
3/15/2022,47.8673,49.84698,45.50271,49.34506,76.55189,44.91694,49.54804
3/16/2022,47.53921,49.53742,45.24371,48.94571,76.04302,44.62642,49.18845
3/17/2022,47.42126,49.41275,45.11265,48.82217,75.84157,44.46547,49.06113
3/18/2022,47.35926,49.31409,45.02312,48.71853,75.66907,44.34111,48.9553
3/19/2022,47.35926,49.31409,45.02312,48.71853,75.66907,44.34111,48.9553
3/20/2022,47.35926,49.31409,45.02312,48.71853,75.66907,44.34111,48.9553
3/21/2022,47.28682,49.2383,44.96446,48.61315,75.52025,44.20805,48.85945
3/22/2022,47.20192,49.14862,44.84816,48.50608,75.40605,44.06812,48.76396
3/23/2022,47.08291,48.98359,44.69438,48.3484,75.22101,43.90688,48.64252
3/24/2022,47.08665,48.98333,44.69893,48.34702,75.22696,43.90929,48.63175
3/25/2022,46.95781,48.83662,44.55358,48.21172,75.02829,43.76266,48.50521
3/26/2022,46.95781,48.83662,44.55358,48.21172,75.02829,43.76266,48.50521
3/27/2022,46.95781,48.83662,44.55358,48.21172,75.02829,43.76266,48.50521
3/28/2022,46.72018,48.58098,44.32715,47.90524,74.66894,43.48573,48.21356
3/29/2022,46.51952,48.38612,44.19047,47.61569,74.38782,43.27581,47.96148
3/30/2022,46.64417,48.51679,44.3108,47.73808,74.59024,43.42476,48.08696
3/31/2022,47.00562,48.95504,44.70038,48.13972,75.15781,43.85831,48.43414
4/1/2022,47.27382,49.2157,44.95453,48.42977,75.54751,44.1206,48.73392
4/2/2022,47.27382,49.2157,44.95453,48.42977,75.54751,44.1206,48.73392
4/3/2022,47.27382,49.2157,44.95453,48.42977,75.54751,44.1206,48.73392
4/4/2022,47.37469,49.29969,45.00334,48.51047,75.63541,44.12858,48.83815
4/5/2022,47.49095,49.40875,45.10224,48.59431,75.8003,44.24903,48.95598
4/6/2022,47.53326,49.44349,45.13102,48.62727,75.88624,44.28831,48.99245
4/7/2022,47.39,49.2997,45.02321,48.48668,75.6851,44.14017,48.84379
4/8/2022,47.36522,49.27902,45.00736,48.46501,75.65019,44.12074,48.82823
4/9/2022,47.36522,49.27902,45.00736,48.46501,75.65019,44.12074,48.82823
4/10/2022,47.36522,49.27902,45.00736,48.46501,75.65019,44.12074,48.82823
4/11/2022,47.64073,49.56187,45.26188,48.78328,76.11782,44.35603,49.14479
4/12/2022,47.50438,49.46116,45.14736,48.67336,75.9347,44.21602,49.01785
4/13/2022,47.42655,49.39703,45.11727,48.59329,75.86752,44.16625,48.93644
4/14/2022,47.56457,49.55341,45.27025,48.72151,76.10517,44.2862,49.07605
4/15/2022,47.56457,49.55341,45.27025,48.72151,76.10517,44.2862,49.07605
4/16/2022,47.56457,49.55341,45.27025,48.72151,76.10517,44.2862,49.07605
4/17/2022,47.56457,49.55341,45.27025,48.72151,76.10517,44.2862,49.07605
4/18/2022,47.89937,49.87794,45.55092,49.10398,76.64829,44.58805,49.3823
4/19/2022,47.68639,49.65814,45.36423,48.84087,76.32532,44.39101,49.15021
4/20/2022,47.88134,49.86809,45.57415,49.09211,76.68131,44.56311,49.38565
4/21/2022,47.97896,49.98358,45.68322,49.20793,76.86671,44.67895,49.51975
4/22/2022,47.94228,49.93663,45.62086,49.17893,76.78462,44.70273,49.44294
4/23/2022,47.94228,49.93663,45.62086,49.17893,76.78462,44.70273,49.44294
4/24/2022,47.94228,49.93663,45.62086,49.17893,76.78462,44.70273,49.44294
4/25/2022,48.06692,50.04013,45.72825,49.28381,76.94372,44.82262,49.54936
4/26/2022,48.01835,49.96892,45.65657,49.23622,76.81399,44.78176,49.44641
4/27/2022,47.83797,49.80802,45.52558,49.06519,76.55679,44.63597,49.27172
4/28/2022,47.94265,49.91351,45.60712,49.20424,76.71591,44.73323,49.42631
4/29/2022,48.18131,50.13962,45.81758,49.43156,77.06537,45.00019,49.63202
4/30/2022,48.18131,50.13962,45.81758,49.43156,77.06537,45.00019,49.63202
5/1/2022,48.18131,50.13962,45.81758,49.43156,77.06537,45.00019,49.63202
5/2/2022,48.17254,50.1343,45.79258,49.41004,77.06541,44.9924,49.61309
5/3/2022,48.10427,50.04347,45.75051,49.35219,76.98913,44.91275,49.56133
5/4/2022,48.1284,50.0585,45.78732,49.33731,76.99829,44.93528,49.57106
5/5/2022,48.16246,50.08579,45.79635,49.32984,77.01997,44.9703,49.57941
5/6/2022,47.94256,49.85224,45.58723,49.07119,76.64988,44.7352,49.34076
5/7/2022,47.94256,49.85224,45.58723,49.07119,76.64988,44.7352,49.34076
5/8/2022,47.94256,49.85224,45.58723,49.07119,76.64988,44.7352,49.34076
5/9/2022,47.87925,49.77867,45.4604,48.9664,76.54681,44.56065,49.22634
5/10/2022,47.59348,49.47436,45.18337,48.64948,76.05421,44.29378,48.96764
5/11/2022,47.48275,49.36101,45.1154,48.50383,75.86352,44.19146,48.78945
5/12/2022,47.62538,49.48683,45.25646,48.62198,76.09574,44.32474,48.91659
5/13/2022,47.93032,49.81371,45.56955,48.96114,76.60045,44.67787,49.25303
5/14/2022,47.93032,49.81371,45.56955,48.96114,76.60045,44.67787,49.25303
5/15/2022,47.93032,49.81371,45.56955,48.96114,76.60045,44.67787,49.25303
5/16/2022,47.99865,49.89516,45.61377,49.07344,76.75675,44.72082,49.34673
5/17/2022,48.09231,50.00996,45.72235,49.17237,76.9265,44.80896,49.46358
5/18/2022,48.18674,50.12345,45.80444,49.30091,77.10853,44.89388,49.58077
5/19/2022,48.24864,50.20149,45.91731,49.33101,77.22487,44.98936,49.62398
5/20/2022,48.46872,50.43884,46.13291,49.54923,77.58441,45.22712,49.85593
5/21/2022,48.46872,50.43884,46.13291,49.54923,77.58441,45.22712,49.85593
5/22/2022,48.46872,50.43884,46.13291,49.54923,77.58441,45.22712,49.85593
5/23/2022,48.7756,50.74568,46.42879,49.85524,78.03663,45.57324,50.14898
5/24/2022,49.00636,50.99326,46.68374,50.12578,78.42733,45.82224,50.40186
5/25/2022,49.19151,51.17604,46.84124,50.28831,78.67534,46.06235,50.59498
5/26/2022,49.20002,51.17504,46.83201,50.27761,78.67624,46.08262,50.60353
5/27/2022,49.10683,51.07334,46.72608,50.16867,78.52319,45.91511,50.53306
5/28/2022,49.10683,51.07334,46.72608,50.16867,78.52319,45.91511,50.53306
5/29/2022,49.10683,51.07334,46.72608,50.16867,78.52319,45.91511,50.53306
5/30/2022,49.14237,51.12458,46.76887,50.25508,78.65013,45.94315,50.58072
5/31/2022,49.23773,51.23933,46.86728,50.36497,78.802,46.04878,50.681
6/1/2022,49.25638,51.24061,46.88106,50.36702,78.80603,46.0484,50.69054
6/2/2022,49.26623,51.2346,46.88402,50.38041,78.81662,46.04518,50.66861
6/3/2022,49.2867,51.28107,46.90303,50.43169,78.87573,46.05997,50.73569
6/4/2022,49.2867,51.28107,46.90303,50.43169,78.87573,46.05997,50.73569
6/5/2022,49.2867,51.28107,46.90303,50.43169,78.87573,46.05997,50.73569
6/6/2022,49.35522,51.335,46.94223,50.4824,78.96471,46.11958,50.79971
6/7/2022,49.21032,51.19615,46.80402,50.35961,78.78948,45.9565,50.66456
6/8/2022,49.28362,51.29276,46.89626,50.44555,78.9092,46.04316,50.74742
6/9/2022,49.03117,51.05064,46.64521,50.1573,78.51969,45.78198,50.48209
6/10/2022,49.00391,51.03297,46.59346,50.13428,78.48382,45.75411,50.4547
6/11/2022,49.00391,51.03297,46.59346,50.13428,78.48382,45.75411,50.4547
6/12/2022,49.00391,51.03297,46.59346,50.13428,78.48382,45.75411,50.4547
6/13/2022,48.8831,50.93168,46.4739,50.00647,78.31245,45.61504,50.30299
6/14/2022,48.63621,50.70215,46.2445,49.76613,77.95725,45.38991,50.02478
6/15/2022,48.60123,50.69224,46.25795,49.73329,77.93314,45.37845,49.99909
6/16/2022,48.89098,50.98069,46.55096,50.01882,78.36562,45.68253,50.31049
6/17/2022,49.10799,51.26321,46.79584,50.21809,78.70747,45.98029,50.52125
6/18/2022,49.10799,51.26321,46.79584,50.21809,78.70747,45.98029,50.52125
6/19/2022,49.10799,51.26321,46.79584,50.21809,78.70747,45.98029,50.52125
6/20/2022,49.35581,51.5268,47.04832,50.47349,79.13727,46.21645,50.77636
6/21/2022,49.35581,51.5268,47.04832,50.47349,79.13727,46.21645,50.77636
6/22/2022,49.54625,51.698,47.1778,50.65612,79.39537,46.38917,50.95774
6/23/2022,50.05535,52.22679,47.63428,51.16118,80.15008,46.96261,51.45879
6/24/2022,50.28962,52.47738,47.90077,51.42756,80.5537,47.19659,51.72605
6/25/2022,50.28962,52.47738,47.90077,51.42756,80.5537,47.19659,51.72605
6/26/2022,50.28962,52.47738,47.90077,51.42756,80.5537,47.19659,51.72605
6/27/2022,50.28962,52.47738,47.90077,51.42756,80.5537,47.19659,51.72605
6/28/2022,50.25319,52.41099,47.84466,51.41036,80.4944,47.11831,51.68523
6/29/2022,49.93981,52.08012,47.52087,51.08043,79.99614,46.79823,51.37035
6/30/2022,49.98735,52.14232,47.57225,51.11919,80.08495,46.85283,51.41674
7/1/2022,50.18444,52.36903,47.80382,51.33181,80.39541,47.04911,51.65774
7/2/2022,50.18444,52.36903,47.80382,51.33181,80.39541,47.04911,51.65774
7/3/2022,50.18444,52.36903,47.80382,51.33181,80.39541,47.04911,51.65774
7/4/2022,50.40662,52.59484,48.02212,51.54614,80.71782,47.24659,51.86655
7/5/2022,50.48541,52.67015,48.03151,51.61944,80.81345,47.30904,51.9388
7/6/2022,50.73389,52.90655,48.26024,51.87074,81.19954,47.54122,52.16427
7/7/2022,50.82267,52.96984,48.33644,51.96465,81.32602,47.59542,52.25248
7/8/2022,50.68374,52.83056,48.21132,51.85035,81.12941,47.42497,52.1623
7/9/2022,50.68374,52.83056,48.21132,51.85035,81.12941,47.42497,52.1623
7/10/2022,50.68374,52.83056,48.21132,51.85035,81.12941,47.42497,52.1623
7/11/2022,50.59487,52.70822,48.06853,51.75782,80.97655,47.3082,52.06751
7/12/2022,50.49061,52.59241,48.04128,51.69117,80.85055,47.21111,51.9777
7/13/2022,50.30862,52.45736,47.90048,51.50874,80.59546,47.03441,51.82615
7/14/2022,50.31506,52.46742,47.90761,51.49432,80.65703,47.01869,51.81742
7/15/2022,50.52219,52.66907,48.16422,51.71422,80.98066,47.19252,52.00559
7/16/2022,50.52219,52.66907,48.16422,51.71422,80.98066,47.19252,52.00559
7/17/2022,50.52219,52.66907,48.16422,51.71422,80.98066,47.19252,52.00559
7/18/2022,50.72454,52.90689,48.38102,51.90606,81.28495,47.46687,52.20943
7/19/2022,50.76444,52.95115,48.39695,51.96383,81.37813,47.45507,52.30598
7/20/2022,50.7127,52.88933,48.33696,51.92855,81.31856,47.41711,52.26349
7/21/2022,50.70743,52.888,48.31622,51.94915,81.32159,47.45294,52.27738
7/22/2022,50.52593,52.70677,48.16221,51.77194,81.02737,47.28558,52.15137
7/23/2022,50.52593,52.70677,48.16221,51.77194,81.02737,47.28558,52.15137
7/24/2022,50.52593,52.70677,48.16221,51.77194,81.02737,47.28558,52.15137
7/25/2022,50.6416,52.85372,48.31408,51.90025,81.21658,47.37584,52.29837
7/26/2022,50.65301,52.87293,48.32261,51.88102,81.25745,47.37831,52.28558
7/27/2022,50.6553,52.9031,48.36609,51.89941,81.32613,47.33675,52.32754
7/28/2022,50.6977,52.93003,48.39301,51.91865,81.3734,47.39391,52.34149
7/29/2022,50.80737,53.08194,48.56635,52.03302,81.56136,47.53501,52.4629
7/30/2022,50.80737,53.08194,48.56635,52.03302,81.56136,47.53501,52.4629
7/31/2022,50.80737,53.08194,48.56635,52.03302,81.56136,47.53501,52.4629
8/1/2022,50.89288,53.17641,48.64369,52.1178,81.681,47.61648,52.54564
8/2/2022,51.17821,53.45712,48.92993,52.40899,82.10235,47.92954,52.82295
8/3/2022,51.03115,53.30956,48.77134,52.29832,81.90537,47.76425,52.69376
8/4/2022,50.77481,53.0462,48.51675,52.00759,81.48893,47.50583,52.45962
8/5/2022,50.89285,53.13517,48.62224,52.08112,81.63418,47.66643,52.54074
8/6/2022,50.89285,53.13517,48.62224,52.08112,81.63418,47.66643,52.54074
8/7/2022,50.89285,53.13517,48.62224,52.08112,81.63418,47.66643,52.54074
8/8/2022,50.85096,53.0641,48.56567,52.0758,81.60963,47.61757,52.48947
8/9/2022,50.90562,53.11642,48.61438,52.13204,81.67142,47.7009,52.56178
8/10/2022,50.73242,52.9542,48.48496,51.96254,81.46271,47.51211,52.39666
8/11/2022,51.07928,53.31115,48.79777,52.32404,81.9825,47.88907,52.78617
8/12/2022,50.91341,53.13457,48.64237,52.17585,81.74928,47.70329,52.6401
8/13/2022,50.91341,53.13457,48.64237,52.17585,81.74928,47.70329,52.6401
8/14/2022,50.91341,53.13457,48.64237,52.17585,81.74928,47.70329,52.6401
8/15/2022,50.91341,53.13457,48.64237,52.17585,81.74928,47.70329,52.6401
8/16/2022,50.80526,53.02313,48.54252,52.0674,81.55591,47.55644,52.51348
8/17/2022,50.62971,52.8116,48.35562,51.91679,81.29972,47.36339,52.35751
8/18/2022,50.31059,52.44279,48.00499,51.5688,80.75346,46.99759,51.98818
8/19/2022,49.97402,52.06702,47.65202,51.20484,80.19178,46.62583,51.60837
8/20/2022,49.97402,52.06702,47.65202,51.20484,80.19178,46.62583,51.60837
8/21/2022,49.97402,52.06702,47.65202,51.20484,80.19178,46.62583,51.60837
8/22/2022,49.71353,51.77709,47.38921,50.91075,79.78778,46.31001,51.29288
8/23/2022,49.32813,51.35219,47.01515,50.50897,79.173,45.97755,50.85645
8/24/2022,49.49182,51.52663,47.22369,50.62992,79.38546,46.12416,51.00657
8/25/2022,49.91097,51.96253,47.62984,51.04923,80.07037,46.57107,51.45071
8/26/2022,50.08306,52.13492,47.8193,51.20229,80.28393,46.73028,51.61584
8/27/2022,50.08306,52.13492,47.8193,51.20229,80.28393,46.73028,51.61584
8/28/2022,50.08306,52.13492,47.8193,51.20229,80.28393,46.73028,51.61584
8/29/2022,50.32694,52.39251,48.05176,51.42699,80.66897,46.94387,51.85894
8/30/2022,50.3543,52.4091,48.08649,51.45436,80.70904,46.99607,51.88095
8/31/2022,50.34251,52.37648,48.05074,51.43657,80.70472,47.01476,51.88928
9/1/2022,50.45525,52.51449,48.19745,51.52056,80.89215,47.14842,51.9874
9/2/2022,50.64828,52.73512,48.39054,51.751,81.26714,47.33784,52.21343
9/3/2022,50.64828,52.73512,48.39054,51.751,81.26714,47.33784,52.21343
9/4/2022,50.64828,52.73512,48.39054,51.751,81.26714,47.33784,52.21343
9/5/2022,51.31652,53.46955,49.0294,52.43053,82.31248,48.0235,52.95786
9/6/2022,51.87058,54.04817,49.53223,52.98011,83.17834,48.59665,53.52013
9/7/2022,51.49072,53.6735,49.14054,52.62401,82.62012,48.18613,53.12392
9/8/2022,51.28634,53.42521,48.96713,52.38895,82.26645,47.98175,52.8975
9/9/2022,51.18206,53.30822,48.82345,52.27585,82.10852,47.86714,52.81806
9/10/2022,51.18206,53.30822,48.82345,52.27585,82.10852,47.86714,52.81806
9/11/2022,51.18206,53.30822,48.82345,52.27585,82.10852,47.86714,52.81806
9/12/2022,51.24194,53.35679,48.88016,52.32159,82.17286,47.91906,52.85471
9/13/2022,50.97847,53.05819,48.60471,52.0368,81.73332,47.64584,52.5602
9/14/2022,50.9278,53.00936,48.60092,51.99682,81.68644,47.55444,52.49773
9/15/2022,51.3352,53.43577,48.99255,52.38494,82.31526,47.9841,52.91402
9/16/2022,51.3352,53.43577,48.99255,52.38494,82.31526,47.9841,52.91402
